Id	DOI	PubDate	GitHub_link_raw	GitHub_link_clean	FullJournalName	Title	Phrase
33589703	10.1038/s41598-021-83150-y	2021-02-16	https://github.com/Majid1292/SVFS	https://github.com/Majid1292/SVFS	Scientific reports	Dimensionality reduction using singular vectors.	A Python implementation of SVFS along with the datasets used in this paper are available at https://github.com/Majid1292/SVFS .
33588757	10.1186/s12864-021-07414-7	2021-02-16			BMC genomics	GCA: an R package for genetic connectedness analysis using pedigree and genomic data.	he GCA R package is available at GitHub
33588753	10.1186/s12859-021-03981-4	2021-02-16	https://github.com/rdcrawford/cognac	https://github.com/rdcrawford/cognac	BMC bioinformatics	cognac: rapid generation of concatenated gene alignments for phylogenetic inference from large, bacterial whole genome sequencing datasets.	We have released cognac as an R package ( https://github.com/rdcrawford/cognac ) with customizable parameters for adaptation to diverse applications.
33588539	10.1063/5.0039115	2021-02-16	https://github.com/shiman1995/NMR	https://github.com/shiman1995/NMR	The Journal of chemical physics	Automated fragmentation quantum mechanical calculation of (13)C and (1)H chemical shifts in molecular crystals.	The AF-QM/MM program for molecular crystals is available at https://github.com/shiman1995/NMR.
33587820	10.1111/jon.12838	2021-02-15	https://github.com/plattenmichael/DeepnCCA/	https://github.com/plattenmichael/DeepnCCA/	Journal of neuroimaging : official journal of the American Society of Neuroimaging	Deep Learning Corpus Callosum Segmentation as a Neurodegenerative Marker in Multiple Sclerosis.	DeepnCCA (https://github.com/plattenmichael/DeepnCCA/) is an openly available tool that can provide fast and accurate corpus callosum measurements applicable to large MS cohorts, potentially suitable for monitoring disease progression and therapy response.
33587696	10.1109/TPAMI.2021.3059295	2021-02-15	https://github.com/danieljf24/hybrid_space	https://github.com/danieljf24/hybrid_space	IEEE transactions on pattern analysis and machine intelligence	Dual Encoding for Video Retrieval by Text.	Code and data are available at https://github.com/danieljf24/hybrid_space.
33586368	10.1002/prca.201900124	2021-02-15	https://github.com/djparente/polyboost	https://github.com/djparente/polyboost	Proteomics. Clinical applications	PolyBoost: An enhanced genomic variant classifier using extreme gradient boosting.	Software is implemented in Python and is freely available at https://github.com/djparente/polyboost and the Python Package Index (PyPI) under the BSD license.
33585928	10.1093/bioinformatics/btab103	2021-02-15	https://github.molgen.mpg.de/MayerGroup/IsoTV,	https://github.molgen.mpg.de/MayerGroup/IsoTV	Bioinformatics (Oxford, England)	IsoTV: processing and visualizing functional features of translated transcript isoforms.	IsoTV is available at https://github.molgen.mpg.de/MayerGroup/IsoTV, with the corresponding documentation at https://isotv.readthedocs.io/.
33585910	10.1093/bib/bbab011	2021-02-15	https://github.com/Bonidia/FeatureExtraction_BiologicalSequences	https://github.com/Bonidia/FeatureExtraction_BiologicalSequences	Briefings in bioinformatics	Feature extraction approaches for biological sequences: a comparative study of mathematical features.	Availability:https://github.com/Bonidia/FeatureExtraction_BiologicalSequences.
33585897	10.1093/bioinformatics/btab102	2021-02-15	https://github.com/divonlan/genozip	https://github.com/divonlan/genozip	Bioinformatics (Oxford, England)	Genozip - A Universal Extensible Genomic Data Compressor.	The code is open-source and available on GitHub (https://github.com/divonlan/genozip). The package is free for non-commercial use.
33585871	10.1093/g3journal/jkaa064	2021-02-15	github.com/huangkang1987/polygene	https://github.com/huangkang1987/polygene	G3 (Bethesda, Md.)	Performing parentage analysis for polysomic inheritances based on allelic phenotypes.	We make our new methods freely available in the software package polygene, at http://github.com/huangkang1987/polygene.
33585460	10.3389/fcell.2020.620746	2021-02-15	https://github.com/gladex/PM-FSOR	https://github.com/gladex/PM-FSOR	Frontiers in cell and developmental biology	A Novel Early-Stage Lung Adenocarcinoma Prognostic Model Based on Feature Selection With Orthogonal Regression.	The self-composed running scripts, together with the processed results, are available at https://github.com/gladex/PM-FSOR.
33584814	10.3389/fgene.2020.618478	2021-02-15	https://github.com/RitataLU/ATACgraph	https://github.com/RitataLU/ATACgraph	Frontiers in genetics	ATACgraph: Profiling Genome-Wide Chromatin Accessibility From ATAC-seq.	This software is publicly accessible and can be downloaded at https://github.com/RitataLU/ATACgraph.
33584804	10.3389/fgene.2020.608512	2021-02-15	https://github.com/adrift00/HOPE	https://github.com/adrift00/HOPE	Frontiers in genetics	Hierarchical Microbial Functions Prediction by Graph Aggregated Embedding.	The source code of HOPE is freely available at https://github.com/adrift00/HOPE.
33584791	10.3389/fgene.2020.587378	2021-02-15	https://github.com/lmy1019/SRF	https://github.com/lmy1019/SRF	Frontiers in genetics	Estimation of Heterogeneous Restricted Mean Survival Time Using Random Forest.	A software implementation, srf using R and C++, is available at https://github.com/lmy1019/SRF.
33584612	10.3389/fmicb.2021.609048	2021-02-15	https://github.com/elies-ramon/kernInt	https://github.com/elies-ramon/kernInt	Frontiers in microbiology	kernInt: A Kernel Framework for Integrating Supervised and Unsupervised Analyses in Spatio-Temporal Metagenomic Datasets.	The proposed framework and the case studies are freely available in the <i>kernInt</i> package at https://github.com/elies-ramon/kernInt.
33584016	10.1016/j.knosys.2021.106849	2021-02-15	https://github.com/lichun0503/CT-Classification	https://github.com/lichun0503/CT-Classification	Knowledge-based systems	Transfer learning for establishment of recognition of COVID-19 on CT imaging using small-sized training datasets.	The codes used in this manuscript are publicly available on GitHub at (https://github.com/lichun0503/CT-Classification).
33583182	10.1021/acs.analchem.0c05071	2021-02-15	https://github.com/LaRoccaRaphael/MSI_recalibration	https://github.com/LaRoccaRaphael/MSI_recalibration	Analytical chemistry	Adaptive Pixel Mass Recalibration for Mass Spectrometry Imaging Based on Locally Endogenous Biological Signals.	To fill this gap, this work describes an algorithm that recalibrates each spectrum individually by estimating its mass shift with the help of a list of pixel-specific internal calibrating ions, automatically generated in a data-adaptive manner (https://github.com/LaRoccaRaphael/MSI_recalibration). Through a practical example, we applied the methodology to a zebrafish whole-body section acquired at a high mass resolution to demonstrate the impact of mass shift on data analysis and the capability of our algorithm to recalibrate MSI data.
33583152	10.1117/1.JBO.26.2.025002	2021-02-14			Journal of biomedical optics	Objective color calibration for manufacturing facial prostheses.	he project is open source and available at Github.
33583075	10.1002/jcc.26494	2021-02-14	https://github.com/SoftServeInc/novel-molecule-generation	https://github.com/SoftServeInc/novel-molecule-generation	Journal of computational chemistry	Toward efficient generation, correction, and properties control of unique drug-like structures.	Our code is available at https://github.com/SoftServeInc/novel-molecule-generation.
33581338	10.1016/j.gpb.2020.06.007	2021-02-13	https://github.com/friederhadlich/rePROBE	https://github.com/friederhadlich/rePROBE	Genomics, proteomics & bioinformatics	rePROBE: Workflow for Revised Probe Assignment and Updated Probe-set Annotation in Microarrays.	The rePROBE R package is freely available at https://github.com/friederhadlich/rePROBE.
33581336	10.1016/j.gpb.2020.06.009	2021-02-13	https://github.com/WangEdwinLab/eTumorMetastasis	https://github.com/WangEdwinLab/eTumorMetastasis	Genomics, proteomics & bioinformatics	eTumorMetastasis: A Network-based Algorithm Predicts Clinical Outcomes Using Whole-exome Sequencing Data of Cancer Patients.	eTumorMetastasis pseudocode and related data used in this study are available at https://github.com/WangEdwinLab/eTumorMetastasis.
33581335	10.1016/j.gpb.2019.04.006	2021-02-13	https://github.com/ShengquanChen/DeepCAPE	https://github.com/ShengquanChen/DeepCAPE	Genomics, proteomics & bioinformatics	DeepCAPE: A Deep Convolutional Neural Network for the Accurate Prediction of Enhancers.	The source code and detailed tutorial of DeepCAPE are freely available at https://github.com/ShengquanChen/DeepCAPE.
33580675	10.1093/bioinformatics/btab100	2021-02-13	https://github.com/bkapili/ppit	https://github.com/bkapili/ppit	Bioinformatics (Oxford, England)	PPIT: an R package for inferring microbial taxonomy from nifH sequences.	PPIT is freely available to non-commercial users at https://github.com/bkapili/ppit. Installation includes a vignette that demonstrates package use and reproduces the nifH amplicon analysis discussed here.
33580578	10.1002/prot.26056	2021-02-13	https://github.com/vam-sin/deepcys	https://github.com/vam-sin/deepcys	Proteins	DeepCys: Structure-based multiple cysteine function prediction method trained on deep neural network: Case study on domains of unknown functions belonging to COX2 domains.	Apart from the web-server, a standalone program is also available on GitHub (https://github.com/vam-sin/deepcys).
33577560	10.1371/journal.pcbi.1008653	2021-02-12	https://github.com/qiaoliuhub/drug_combination	https://github.com/qiaoliuhub/drug_combination	PLoS computational biology	TranSynergy: Mechanism-driven interpretable deep neural network for the synergistic prediction and pathway deconvolution of drug combinations.	The code is available at https://github.com/qiaoliuhub/drug_combination.
33577459	10.1109/TNNLS.2021.3056201	2021-02-12	https://github.com/GeoX-Lab/ANPyC	https://github.com/GeoX-Lab/ANPyC	IEEE transactions on neural networks and learning systems	Overcoming Long-Term Catastrophic Forgetting Through Adversarial Neural Pruning and Synaptic Consolidation.	The full source code is available at https://github.com/GeoX-Lab/ANPyC.
33577449	10.1109/TPAMI.2021.3058945	2021-02-12	https://github.com/mahyarnajibi/SNIPER	https://github.com/mahyarnajibi/SNIPER	IEEE transactions on pattern analysis and machine intelligence	Scale Normalized Image Pyramids With AutoFocus for Object Detection.	Code: https://github.com/mahyarnajibi/SNIPER.
33576802	10.1093/bioinformatics/btab098	2021-02-12	https://github.com/nowittynamesleft/NetQuilt	https://github.com/nowittynamesleft/NetQuilt	Bioinformatics (Oxford, England)	NetQuilt: Deep Multispecies Network-based Protein Function Prediction using Homology-informed Network Similarity.	The code is freely available at https://github.com/nowittynamesleft/NetQuilt. Supplementary data are available at Bioinformatics online.
33576787	10.1093/bioinformatics/btab099	2021-02-12	https://github.com/zyllluck/GNIPLR	https://github.com/zyllluck/GNIPLR	Bioinformatics (Oxford, England)	Inference of gene regulatory networks using pseudo-time series data.	The GNIPLR tool is freely available at https://github.com/zyllluck/GNIPLR. Supplementary data are available at Bioinformatics online.
33576786	10.1093/bioinformatics/btab090	2021-02-12	https://github.com/urmi-21/orfipy	https://github.com/urmi-21/orfipy	Bioinformatics (Oxford, England)	orfipy: a fast and flexible tool for extracting ORFs.	Source code: https://github.com/urmi-21/orfipy. Installation: from the source, or via PyPi (https://pypi.
33576396	10.1093/bioinformatics/btab093	2021-02-12	https://github.com/PayamDiba/FASTRAL	https://github.com/PayamDiba/FASTRAL	Bioinformatics (Oxford, England)	FASTRAL: Improving scalability of phylogenomic analysis.	FASTRAL is available in open-source form at https://github.com/PayamDiba/FASTRAL. Supplementary data are available at Bioinformatics online.
33576390	10.1093/bioinformatics/btab097	2021-02-12	https://github.com/Noble-Lab/hicrep	https://github.com/Noble-Lab/hicrep	Bioinformatics (Oxford, England)	HiCRep.py: fast comparison of Hi-C contact matrices in Python.	y and its documentation are available with a GPL license at https://github.com/Noble-Lab/hicrep. The software may be installed automatically using the pip package installer.
